region_code,region_name,year,value,gender,nationality,age_group,notes
05513,Münster,2019,357.0000,total,total,,C - Manufacturing
05513,Münster,2019,588.0000,total,total,,S - Other services
05513,Münster,2019,36.0000,total,total,,D - Energy supply
05513,Münster,2019,152.0000,total,total,,K - Financial and insurance services
05513,Münster,2020,148.0000,total,total,,K - Financial and insurance services
05513,Münster,2020,7634.0000,total,total,,"Total - all sectors (B-N, P-S)"
05513,Münster,2020,2.0000,total,total,,B - Mining and quarrying
05513,Münster,2020,356.0000,total,total,,C - Manufacturing
05513,Münster,2020,33.0000,total,total,,D - Energy supply
05513,Münster,2020,20.0000,total,total,,E - Water supply
05513,Münster,2020,825.0000,total,total,,F - Construction
05513,Münster,2020,1638.0000,total,total,,"G - Trade, vehicle maintenance"
05513,Münster,2020,301.0000,total,total,,H - Transport and storage
05513,Münster,2020,624.0000,total,total,,I - Accommodation and food services
05513,Münster,2020,166.0000,total,total,,J - Information and communication
05513,Münster,2020,454.0000,total,total,,L - Real estate
05513,Münster,2020,899.0000,total,total,,"M - Professional, scientific services"
05513,Münster,2020,596.0000,total,total,,N - Other business services
05513,Münster,2020,137.0000,total,total,,P - Education
05513,Münster,2020,675.0000,total,total,,Q - Health and social work
05513,Münster,2020,227.0000,total,total,,"R - Arts, entertainment, recreation"
05513,Münster,2020,533.0000,total,total,,S - Other services
05513,Münster,2021,142.0000,total,total,,P - Education
05513,Münster,2021,469.0000,total,total,,L - Real estate
05513,Münster,2021,139.0000,total,total,,K - Financial and insurance services
05513,Münster,2021,31.0000,total,total,,D - Energy supply
05513,Münster,2021,715.0000,total,total,,Q - Health and social work
05513,Münster,2021,176.0000,total,total,,J - Information and communication
05513,Münster,2021,20.0000,total,total,,E - Water supply
05513,Münster,2021,1648.0000,total,total,,"G - Trade, vehicle maintenance"
05513,Münster,2021,604.0000,total,total,,I - Accommodation and food services
05513,Münster,2021,7711.0000,total,total,,"Total - all sectors (B-N, P-S)"
05513,Münster,2021,633.0000,total,total,,N - Other business services
05513,Münster,2021,507.0000,total,total,,S - Other services
05513,Münster,2021,215.0000,total,total,,"R - Arts, entertainment, recreation"
05513,Münster,2021,861.0000,total,total,,F - Construction
05513,Münster,2021,292.0000,total,total,,H - Transport and storage
05513,Münster,2021,913.0000,total,total,,"M - Professional, scientific services"
05513,Münster,2021,2.0000,total,total,,B - Mining and quarrying
05513,Münster,2021,344.0000,total,total,,C - Manufacturing
05513,Münster,2022,337.0000,total,total,,C - Manufacturing
05513,Münster,2022,7882.0000,total,total,,"Total - all sectors (B-N, P-S)"
05513,Münster,2022,1692.0000,total,total,,"G - Trade, vehicle maintenance"
05513,Münster,2022,898.0000,total,total,,"M - Professional, scientific services"
05513,Münster,2022,144.0000,total,total,,K - Financial and insurance services
05513,Münster,2022,178.0000,total,total,,J - Information and communication
05513,Münster,2022,25.0000,total,total,,E - Water supply
05513,Münster,2022,148.0000,total,total,,P - Education
05513,Münster,2022,3.0000,total,total,,B - Mining and quarrying
05513,Münster,2022,724.0000,total,total,,Q - Health and social work
05513,Münster,2022,519.0000,total,total,,S - Other services
05513,Münster,2022,621.0000,total,total,,I - Accommodation and food services
05513,Münster,2022,871.0000,total,total,,F - Construction
05513,Münster,2022,221.0000,total,total,,"R - Arts, entertainment, recreation"
05513,Münster,2022,316.0000,total,total,,H - Transport and storage
05513,Münster,2022,458.0000,total,total,,L - Real estate
05513,Münster,2022,689.0000,total,total,,N - Other business services
05513,Münster,2022,38.0000,total,total,,D - Energy supply
05513,Münster,2023,181.0000,total,total,,J - Information and communication
05513,Münster,2023,1.0000,total,total,,B - Mining and quarrying
05513,Münster,2023,656.0000,total,total,,I - Accommodation and food services
05513,Münster,2023,25.0000,total,total,,E - Water supply
05513,Münster,2023,510.0000,total,total,,S - Other services
05513,Münster,2023,1689.0000,total,total,,"G - Trade, vehicle maintenance"
05513,Münster,2023,726.0000,total,total,,Q - Health and social work
05513,Münster,2023,161.0000,total,total,,P - Education
05513,Münster,2023,213.0000,total,total,,"R - Arts, entertainment, recreation"
05513,Münster,2023,694.0000,total,total,,N - Other business services
05513,Münster,2023,335.0000,total,total,,H - Transport and storage
05513,Münster,2023,43.0000,total,total,,D - Energy supply
05513,Münster,2023,7989.0000,total,total,,"Total - all sectors (B-N, P-S)"
05513,Münster,2023,471.0000,total,total,,L - Real estate
05513,Münster,2023,330.0000,total,total,,C - Manufacturing
05513,Münster,2023,145.0000,total,total,,K - Financial and insurance services
05513,Münster,2023,902.0000,total,total,,F - Construction
05513,Münster,2023,907.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2006,1910.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2006,671.0000,total,total,,N - Other business services
05911,Bochum,2006,1116.0000,total,total,,F - Construction
05911,Bochum,2006,665.0000,total,total,,C - Manufacturing
05911,Bochum,2006,22.0000,total,total,,D - Energy supply
05911,Bochum,2006,244.0000,total,total,,K - Financial and insurance services
05911,Bochum,2006,1086.0000,total,total,,Q - Health and social work
05911,Bochum,2006,596.0000,total,total,,J - Information and communication
05911,Bochum,2006,3103.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2006,39.0000,total,total,,E - Water supply
05911,Bochum,2006,895.0000,total,total,,S - Other services
05911,Bochum,2006,390.0000,total,total,,H - Transport and storage
05911,Bochum,2006,447.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2006,3.0000,total,total,,B - Mining and quarrying
05911,Bochum,2006,344.0000,total,total,,P - Education
05911,Bochum,2006,13794.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2006,1195.0000,total,total,,I - Accommodation and food services
05911,Bochum,2006,1068.0000,total,total,,L - Real estate
05911,Bochum,2007,1952.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2007,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2007,3124.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2007,261.0000,total,total,,K - Financial and insurance services
05911,Bochum,2007,659.0000,total,total,,N - Other business services
05911,Bochum,2007,633.0000,total,total,,J - Information and communication
05911,Bochum,2007,13899.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2007,18.0000,total,total,,D - Energy supply
05911,Bochum,2007,1076.0000,total,total,,L - Real estate
05911,Bochum,2007,1099.0000,total,total,,Q - Health and social work
05911,Bochum,2007,671.0000,total,total,,C - Manufacturing
05911,Bochum,2007,471.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2007,1112.0000,total,total,,F - Construction
05911,Bochum,2007,1197.0000,total,total,,I - Accommodation and food services
05911,Bochum,2007,884.0000,total,total,,S - Other services
05911,Bochum,2007,327.0000,total,total,,P - Education
05911,Bochum,2007,375.0000,total,total,,H - Transport and storage
05911,Bochum,2007,39.0000,total,total,,E - Water supply
05911,Bochum,2008,1108.0000,total,total,,Q - Health and social work
05911,Bochum,2008,704.0000,total,total,,N - Other business services
05911,Bochum,2008,701.0000,total,total,,C - Manufacturing
05911,Bochum,2008,882.0000,total,total,,S - Other services
05911,Bochum,2008,492.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2008,613.0000,total,total,,J - Information and communication
05911,Bochum,2008,16.0000,total,total,,D - Energy supply
05911,Bochum,2008,264.0000,total,total,,K - Financial and insurance services
05911,Bochum,2008,338.0000,total,total,,P - Education
05911,Bochum,2008,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2008,1068.0000,total,total,,L - Real estate
05911,Bochum,2008,395.0000,total,total,,H - Transport and storage
05911,Bochum,2008,2008.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2008,3088.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2008,41.0000,total,total,,E - Water supply
05911,Bochum,2008,13986.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2008,1148.0000,total,total,,I - Accommodation and food services
05911,Bochum,2008,1119.0000,total,total,,F - Construction
05911,Bochum,2009,723.0000,total,total,,C - Manufacturing
05911,Bochum,2009,13892.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2009,1127.0000,total,total,,F - Construction
05911,Bochum,2009,604.0000,total,total,,J - Information and communication
05911,Bochum,2009,1135.0000,total,total,,Q - Health and social work
05911,Bochum,2009,313.0000,total,total,,P - Education
05911,Bochum,2009,1111.0000,total,total,,L - Real estate
05911,Bochum,2009,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2009,37.0000,total,total,,E - Water supply
05911,Bochum,2009,27.0000,total,total,,D - Energy supply
05911,Bochum,2009,260.0000,total,total,,K - Financial and insurance services
05911,Bochum,2009,477.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2009,1130.0000,total,total,,I - Accommodation and food services
05911,Bochum,2009,856.0000,total,total,,S - Other services
05911,Bochum,2009,398.0000,total,total,,H - Transport and storage
05911,Bochum,2009,2031.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2009,725.0000,total,total,,N - Other business services
05911,Bochum,2009,2937.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2010,392.0000,total,total,,H - Transport and storage
05911,Bochum,2010,38.0000,total,total,,D - Energy supply
05911,Bochum,2010,258.0000,total,total,,K - Financial and insurance services
05911,Bochum,2010,318.0000,total,total,,P - Education
05911,Bochum,2010,14084.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2010,772.0000,total,total,,N - Other business services
05911,Bochum,2010,712.0000,total,total,,C - Manufacturing
05911,Bochum,2010,1136.0000,total,total,,F - Construction
05911,Bochum,2010,886.0000,total,total,,S - Other services
05911,Bochum,2010,603.0000,total,total,,J - Information and communication
05911,Bochum,2010,1161.0000,total,total,,Q - Health and social work
05911,Bochum,2010,2028.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2010,1136.0000,total,total,,L - Real estate
05911,Bochum,2010,492.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2010,2950.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2010,40.0000,total,total,,E - Water supply
05911,Bochum,2010,1161.0000,total,total,,I - Accommodation and food services
05911,Bochum,2010,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2011,38.0000,total,total,,E - Water supply
05911,Bochum,2011,396.0000,total,total,,H - Transport and storage
05911,Bochum,2011,1149.0000,total,total,,L - Real estate
05911,Bochum,2011,1101.0000,total,total,,I - Accommodation and food services
05911,Bochum,2011,3.0000,total,total,,B - Mining and quarrying
05911,Bochum,2011,14030.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2011,263.0000,total,total,,K - Financial and insurance services
05911,Bochum,2011,42.0000,total,total,,D - Energy supply
05911,Bochum,2011,602.0000,total,total,,J - Information and communication
05911,Bochum,2011,316.0000,total,total,,P - Education
05911,Bochum,2011,2900.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2011,2096.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2011,505.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2011,861.0000,total,total,,S - Other services
05911,Bochum,2011,1159.0000,total,total,,Q - Health and social work
05911,Bochum,2011,1124.0000,total,total,,F - Construction
05911,Bochum,2011,677.0000,total,total,,C - Manufacturing
05911,Bochum,2011,798.0000,total,total,,N - Other business services
05911,Bochum,2012,4.0000,total,total,,B - Mining and quarrying
05911,Bochum,2012,2869.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2012,581.0000,total,total,,J - Information and communication
05911,Bochum,2012,512.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2012,44.0000,total,total,,E - Water supply
05911,Bochum,2012,1160.0000,total,total,,F - Construction
05911,Bochum,2012,1170.0000,total,total,,Q - Health and social work
05911,Bochum,2012,677.0000,total,total,,C - Manufacturing
05911,Bochum,2012,14026.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2012,243.0000,total,total,,K - Financial and insurance services
05911,Bochum,2012,2120.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2012,332.0000,total,total,,P - Education
05911,Bochum,2012,859.0000,total,total,,S - Other services
05911,Bochum,2012,390.0000,total,total,,H - Transport and storage
05911,Bochum,2012,47.0000,total,total,,D - Energy supply
05911,Bochum,2012,1163.0000,total,total,,L - Real estate
05911,Bochum,2012,796.0000,total,total,,N - Other business services
05911,Bochum,2012,1059.0000,total,total,,I - Accommodation and food services
05911,Bochum,2013,234.0000,total,total,,K - Financial and insurance services
05911,Bochum,2013,854.0000,total,total,,S - Other services
05911,Bochum,2013,2794.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2013,1203.0000,total,total,,L - Real estate
05911,Bochum,2013,13872.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2013,52.0000,total,total,,D - Energy supply
05911,Bochum,2013,1172.0000,total,total,,Q - Health and social work
05911,Bochum,2013,381.0000,total,total,,H - Transport and storage
05911,Bochum,2013,664.0000,total,total,,C - Manufacturing
05911,Bochum,2013,2085.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2013,503.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2013,330.0000,total,total,,P - Education
05911,Bochum,2013,1153.0000,total,total,,F - Construction
05911,Bochum,2013,46.0000,total,total,,E - Water supply
05911,Bochum,2013,568.0000,total,total,,J - Information and communication
05911,Bochum,2013,800.0000,total,total,,N - Other business services
05911,Bochum,2013,3.0000,total,total,,B - Mining and quarrying
05911,Bochum,2013,1030.0000,total,total,,I - Accommodation and food services
05911,Bochum,2014,40.0000,total,total,,E - Water supply
05911,Bochum,2014,60.0000,total,total,,D - Energy supply
05911,Bochum,2014,1054.0000,total,total,,I - Accommodation and food services
05911,Bochum,2014,1182.0000,total,total,,Q - Health and social work
05911,Bochum,2014,665.0000,total,total,,C - Manufacturing
05911,Bochum,2014,1243.0000,total,total,,L - Real estate
05911,Bochum,2014,852.0000,total,total,,S - Other services
05911,Bochum,2014,2837.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2014,515.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2014,333.0000,total,total,,P - Education
05911,Bochum,2014,2.0000,total,total,,B - Mining and quarrying
05911,Bochum,2014,372.0000,total,total,,H - Transport and storage
05911,Bochum,2014,2135.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2014,14133.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2014,237.0000,total,total,,K - Financial and insurance services
05911,Bochum,2014,1185.0000,total,total,,F - Construction
05911,Bochum,2014,841.0000,total,total,,N - Other business services
05911,Bochum,2014,580.0000,total,total,,J - Information and communication
05911,Bochum,2015,13536.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2015,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2015,678.0000,total,total,,L - Real estate
05911,Bochum,2015,32.0000,total,total,,E - Water supply
05911,Bochum,2015,2121.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2015,2808.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2015,1196.0000,total,total,,F - Construction
05911,Bochum,2015,246.0000,total,total,,K - Financial and insurance services
05911,Bochum,2015,663.0000,total,total,,C - Manufacturing
05911,Bochum,2015,340.0000,total,total,,P - Education
05911,Bochum,2015,1040.0000,total,total,,I - Accommodation and food services
05911,Bochum,2015,1188.0000,total,total,,Q - Health and social work
05911,Bochum,2015,60.0000,total,total,,D - Energy supply
05911,Bochum,2015,514.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2015,862.0000,total,total,,S - Other services
05911,Bochum,2015,846.0000,total,total,,N - Other business services
05911,Bochum,2015,366.0000,total,total,,H - Transport and storage
05911,Bochum,2015,575.0000,total,total,,J - Information and communication
05911,Bochum,2016,62.0000,total,total,,D - Energy supply
05911,Bochum,2016,13644.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2016,2777.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2016,251.0000,total,total,,K - Financial and insurance services
05911,Bochum,2016,650.0000,total,total,,C - Manufacturing
05911,Bochum,2016,867.0000,total,total,,N - Other business services
05911,Bochum,2016,1052.0000,total,total,,I - Accommodation and food services
05911,Bochum,2016,701.0000,total,total,,L - Real estate
05911,Bochum,2016,1218.0000,total,total,,Q - Health and social work
05911,Bochum,2016,836.0000,total,total,,S - Other services
05911,Bochum,2016,601.0000,total,total,,J - Information and communication
05911,Bochum,2016,1202.0000,total,total,,F - Construction
05911,Bochum,2016,2136.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2016,350.0000,total,total,,P - Education
05911,Bochum,2016,377.0000,total,total,,H - Transport and storage
05911,Bochum,2016,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2016,31.0000,total,total,,E - Water supply
05911,Bochum,2016,532.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2017,1214.0000,total,total,,Q - Health and social work
05911,Bochum,2017,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2017,825.0000,total,total,,N - Other business services
05911,Bochum,2017,2753.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2017,247.0000,total,total,,K - Financial and insurance services
05911,Bochum,2017,605.0000,total,total,,J - Information and communication
05911,Bochum,2017,617.0000,total,total,,C - Manufacturing
05911,Bochum,2017,697.0000,total,total,,L - Real estate
05911,Bochum,2017,32.0000,total,total,,E - Water supply
05911,Bochum,2017,13591.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2017,365.0000,total,total,,P - Education
05911,Bochum,2017,373.0000,total,total,,H - Transport and storage
05911,Bochum,2017,1048.0000,total,total,,I - Accommodation and food services
05911,Bochum,2017,855.0000,total,total,,S - Other services
05911,Bochum,2017,532.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2017,66.0000,total,total,,D - Energy supply
05911,Bochum,2017,1212.0000,total,total,,F - Construction
05911,Bochum,2017,2149.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2018,1223.0000,total,total,,F - Construction
05911,Bochum,2018,357.0000,total,total,,P - Education
05911,Bochum,2018,35.0000,total,total,,E - Water supply
05911,Bochum,2018,2146.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2018,2740.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2018,734.0000,total,total,,L - Real estate
05911,Bochum,2018,875.0000,total,total,,S - Other services
05911,Bochum,2018,249.0000,total,total,,K - Financial and insurance services
05911,Bochum,2018,1015.0000,total,total,,I - Accommodation and food services
05911,Bochum,2018,70.0000,total,total,,D - Energy supply
05911,Bochum,2018,13636.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2018,404.0000,total,total,,H - Transport and storage
05911,Bochum,2018,545.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2018,589.0000,total,total,,J - Information and communication
05911,Bochum,2018,600.0000,total,total,,C - Manufacturing
05911,Bochum,2018,848.0000,total,total,,N - Other business services
05911,Bochum,2018,1205.0000,total,total,,Q - Health and social work
05911,Bochum,2018,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2019,71.0000,total,total,,D - Energy supply
05911,Bochum,2019,597.0000,total,total,,C - Manufacturing
05911,Bochum,2019,547.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2019,1056.0000,total,total,,I - Accommodation and food services
05911,Bochum,2019,941.0000,total,total,,S - Other services
05911,Bochum,2019,275.0000,total,total,,K - Financial and insurance services
05911,Bochum,2019,440.0000,total,total,,H - Transport and storage
05911,Bochum,2019,1280.0000,total,total,,Q - Health and social work
05911,Bochum,2019,2755.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2019,805.0000,total,total,,L - Real estate
05911,Bochum,2019,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2019,1240.0000,total,total,,F - Construction
05911,Bochum,2019,585.0000,total,total,,J - Information and communication
05911,Bochum,2019,2150.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2019,14071.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2019,35.0000,total,total,,E - Water supply
05911,Bochum,2019,909.0000,total,total,,N - Other business services
05911,Bochum,2019,384.0000,total,total,,P - Education
05911,Bochum,2020,904.0000,total,total,,L - Real estate
05911,Bochum,2020,985.0000,total,total,,I - Accommodation and food services
05911,Bochum,2020,1250.0000,total,total,,Q - Health and social work
05911,Bochum,2020,13491.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2020,579.0000,total,total,,J - Information and communication
05911,Bochum,2020,467.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2020,861.0000,total,total,,N - Other business services
05911,Bochum,2020,2634.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2020,56.0000,total,total,,D - Energy supply
05911,Bochum,2020,858.0000,total,total,,S - Other services
05911,Bochum,2020,585.0000,total,total,,C - Manufacturing
05911,Bochum,2020,1.0000,total,total,,B - Mining and quarrying
05911,Bochum,2020,1240.0000,total,total,,F - Construction
05911,Bochum,2020,429.0000,total,total,,H - Transport and storage
05911,Bochum,2020,1999.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2020,37.0000,total,total,,E - Water supply
05911,Bochum,2020,263.0000,total,total,,K - Financial and insurance services
05911,Bochum,2020,343.0000,total,total,,P - Education
05911,Bochum,2021,260.0000,total,total,,K - Financial and insurance services
05911,Bochum,2021,455.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2021,827.0000,total,total,,S - Other services
05911,Bochum,2021,551.0000,total,total,,J - Information and communication
05911,Bochum,2021,2010.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2021,43.0000,total,total,,E - Water supply
05911,Bochum,2021,51.0000,total,total,,D - Energy supply
05911,Bochum,2021,1260.0000,total,total,,F - Construction
05911,Bochum,2021,341.0000,total,total,,P - Education
05911,Bochum,2021,13550.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2021,921.0000,total,total,,L - Real estate
05911,Bochum,2021,2572.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2021,966.0000,total,total,,I - Accommodation and food services
05911,Bochum,2021,902.0000,total,total,,N - Other business services
05911,Bochum,2021,1371.0000,total,total,,Q - Health and social work
05911,Bochum,2021,443.0000,total,total,,H - Transport and storage
05911,Bochum,2021,575.0000,total,total,,C - Manufacturing
05911,Bochum,2021,2.0000,total,total,,B - Mining and quarrying
05911,Bochum,2022,445.0000,total,total,,H - Transport and storage
05911,Bochum,2022,973.0000,total,total,,I - Accommodation and food services
05911,Bochum,2022,1386.0000,total,total,,Q - Health and social work
05911,Bochum,2022,2.0000,total,total,,B - Mining and quarrying
05911,Bochum,2022,13787.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2022,38.0000,total,total,,E - Water supply
05911,Bochum,2022,1287.0000,total,total,,F - Construction
05911,Bochum,2022,346.0000,total,total,,P - Education
05911,Bochum,2022,553.0000,total,total,,C - Manufacturing
05911,Bochum,2022,867.0000,total,total,,S - Other services
05911,Bochum,2022,2043.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2022,922.0000,total,total,,L - Real estate
05911,Bochum,2022,59.0000,total,total,,D - Energy supply
05911,Bochum,2022,2623.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2022,502.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2022,923.0000,total,total,,N - Other business services
05911,Bochum,2022,555.0000,total,total,,J - Information and communication
05911,Bochum,2022,263.0000,total,total,,K - Financial and insurance services
05911,Bochum,2023,949.0000,total,total,,N - Other business services
05911,Bochum,2023,372.0000,total,total,,P - Education
05911,Bochum,2023,497.0000,total,total,,"R - Arts, entertainment, recreation"
05911,Bochum,2023,977.0000,total,total,,I - Accommodation and food services
05911,Bochum,2023,66.0000,total,total,,D - Energy supply
05911,Bochum,2023,2103.0000,total,total,,"M - Professional, scientific services"
05911,Bochum,2023,927.0000,total,total,,L - Real estate
05911,Bochum,2023,879.0000,total,total,,S - Other services
05911,Bochum,2023,1286.0000,total,total,,F - Construction
05911,Bochum,2023,551.0000,total,total,,C - Manufacturing
05911,Bochum,2023,591.0000,total,total,,J - Information and communication
05911,Bochum,2023,275.0000,total,total,,K - Financial and insurance services
05911,Bochum,2023,39.0000,total,total,,E - Water supply
05911,Bochum,2023,2.0000,total,total,,B - Mining and quarrying
05911,Bochum,2023,1387.0000,total,total,,Q - Health and social work
05911,Bochum,2023,2585.0000,total,total,,"G - Trade, vehicle maintenance"
05911,Bochum,2023,13942.0000,total,total,,"Total - all sectors (B-N, P-S)"
05911,Bochum,2023,456.0000,total,total,,H - Transport and storage
05913,Dortmund,2006,4591.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2006,1253.0000,total,total,,N - Other business services
05913,Dortmund,2006,1933.0000,total,total,,F - Construction
05913,Dortmund,2006,1133.0000,total,total,,C - Manufacturing
05913,Dortmund,2006,1574.0000,total,total,,Q - Health and social work
05913,Dortmund,2006,22387.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2006,3127.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2006,52.0000,total,total,,E - Water supply
05913,Dortmund,2006,1561.0000,total,total,,S - Other services
05913,Dortmund,2006,945.0000,total,total,,H - Transport and storage
05913,Dortmund,2006,1577.0000,total,total,,L - Real estate
05913,Dortmund,2006,469.0000,total,total,,P - Education
05913,Dortmund,2006,1918.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2006,7.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2006,788.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2006,990.0000,total,total,,J - Information and communication
05913,Dortmund,2006,440.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2006,29.0000,total,total,,D - Energy supply
05913,Dortmund,2007,487.0000,total,total,,P - Education
05913,Dortmund,2007,478.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2007,1611.0000,total,total,,Q - Health and social work
05913,Dortmund,2007,36.0000,total,total,,D - Energy supply
05913,Dortmund,2007,1086.0000,total,total,,J - Information and communication
05913,Dortmund,2007,1266.0000,total,total,,N - Other business services
05913,Dortmund,2007,1570.0000,total,total,,L - Real estate
05913,Dortmund,2007,1143.0000,total,total,,C - Manufacturing
05913,Dortmund,2007,970.0000,total,total,,H - Transport and storage
05913,Dortmund,2007,1551.0000,total,total,,S - Other services
05913,Dortmund,2007,3265.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2007,51.0000,total,total,,E - Water supply
05913,Dortmund,2007,4571.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2007,22792.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2007,1951.0000,total,total,,F - Construction
05913,Dortmund,2007,1942.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2007,807.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2007,7.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2008,22899.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2008,1110.0000,total,total,,J - Information and communication
05913,Dortmund,2008,500.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2008,1593.0000,total,total,,L - Real estate
05913,Dortmund,2008,971.0000,total,total,,H - Transport and storage
05913,Dortmund,2008,3315.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2008,4557.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2008,1916.0000,total,total,,F - Construction
05913,Dortmund,2008,1323.0000,total,total,,N - Other business services
05913,Dortmund,2008,1523.0000,total,total,,S - Other services
05913,Dortmund,2008,54.0000,total,total,,E - Water supply
